n_code,year,r,w,age,yob,name,name_if_family,individual,yearofdeath,new,deceased,educ_yrs,self_made,ug_attend,ug_sub,ug_name,ug_dropped,ug_ivy,master,mas_sub,master_name,master_dropped,master_ivy,master2,mas2_sub,master2_name,master2_dropped,master2_ivy,phd,phd_sub,phd_name,phd_dropped,phd_ivy,honoraryphd,source_code,graduate,dr,newyr
390,2015,,,98,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,0
390,2011,117,3,94,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,-2,0
390,2004,30,5.8000002,87,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,
390,2009,97,3,92,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,70,0
390,2008,27,11.2,91,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,20,0
390,2014,114,4.3000002,97,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,-4,0
390,2012,142,2.9000001,95,1917,Kirk Kerkorian,,1,2015,0,1,12,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,25,0
391,2009,277,1.4,58,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-24,0
391,2013,184,2.9000001,62,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,5,0
391,2012,179,2.5,61,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,8,0
391,2004,,,53,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,,
391,2015,135,4.0999999,64,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-32,0
391,2005,346,1,54,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,,1
391,2006,374,1,55,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,28,0
391,2011,171,2.3,60,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-95,0
391,2008,301,1.6,57,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,30,0
391,2014,167,3.3,63,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-17,0
391,2007,271,1.8,56,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-103,0
391,2010,266,1.55,59,1951,L John Doerr,,1,,1,0,20,1,1,,Rice University,0,0,1,Business,Harvard University,0,1,1,,Rice University,0,0,0,,,0,0,0,Technology_Telecom,1,-11,0
392,2013,,,78,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2014,,,79,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2012,,,77,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2007,,,72,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2004,260,1.1,69,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,
392,2010,,,75,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2006,,,71,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2015,,,80,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2008,,,73,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2009,,,74,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2011,,,76,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,,0
392,2005,320,1.1,70,1935,L Lowry Mays,,1,,0,0,18,1,1,,Texas A&M University,0,0,1,Business,Harvard University,0,0,0,,,0,0,0,,,0,0,0,Media,1,60,0
393,2006,13,14,33,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-3,0
393,2010,11,15,37,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,0,0
393,2004,43,4,31,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,,
393,2012,13,20.299999,39,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-2,0
393,2008,14,15.8,35,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,9,0
393,2015,10,33.299999,42,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-3,0
393,2014,13,31.5,41,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,0,0
393,2011,15,16.700001,38,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,4,0
393,2005,16,11,32,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-27,0
393,2013,13,24.9,40,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,0,0
393,2009,11,15.3,36,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-3,0
393,2007,5,18.5,34,1973,Larry E Page,,1,,0,0,18,1,1,Computer Science,University of Michigan,0,0,1,Computer Science,Stanford University,0,0,0,,,0,0,1,Computer Science,Stanford University,0,0,0,Technology_Telecom,1,-8,0
394,2015,293,2.3,46,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,-75,0
394,2009,,,40,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2005,,,36,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2008,,,39,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2012,,,43,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2010,,,41,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2014,368,1.7,45,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,1
394,2004,,,35,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,
394,2007,,,38,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2013,,,44,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2006,,,37,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
394,2011,,,42,1969,Larry Robbins,,1,,1,0,16,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,0
395,2011,,,48,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2005,,,42,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2008,,,45,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2007,,,44,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2015,23,19.1,52,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,-5,0
395,2012,28,11,49,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,1
395,2013,35,11.7,50,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,7,0
395,2010,,,47,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2006,,,43,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2009,,,46,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,0
395,2004,,,41,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,,
395,2014,28,16.6,51,1963,Laurene Powell Jobs & family,Laurene Powell Jobs,0,,1,0,18,0,1,,University of Pennsylvania,0,1,1,Business,Stanford University,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,1,-7,0
396,2005,5,17,61,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-5,0
396,2004,10,13.7,60,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,
396,2011,3,33,67,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2009,3,27,65,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2012,3,41,68,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2010,3,27,66,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2015,3,47.5,71,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2014,3,50,70,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2013,3,41,69,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2006,4,19.5,62,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-1,0
396,2007,4,26,63,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,0,0
396,2008,3,27,64,1944,Lawrence Joseph Ellison,,1,,0,0,12,1,1,,University of Chicago,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-1,0
397,2014,214,2.9000001,76,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-82,0
397,2009,326,1.2,71,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-29,0
397,2004,340,.89999998,66,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,,
397,2008,355,1.4,70,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-6,0
397,2006,,,68,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,,0
397,2012,271,1.8,74,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,29,0
397,2007,361,1.4,69,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,,1
397,2013,296,1.9,75,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,25,0
397,2015,164,3.5999999,77,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-50,0
397,2005,382,.92500001,67,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,42,0
397,2011,242,1.8,73,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-10,0
397,2010,252,1.6,72,1938,Leandro P Rizzuto,,1,,1,0,12,1,1,,St John's University,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Production_Industry,0,-74,0
398,2013,260,2.0999999,57,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,21,0
398,2006,85,3,50,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,-48,0
398,2007,117,3,51,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,32,0
398,2011,200,2.0999999,55,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,18,0
398,2004,142,1.7,48,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,,
398,2014,272,2.3,58,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,12,0
398,2010,182,2,54,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,24,0
398,2012,239,2,56,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,39,0
398,2009,158,2,53,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,24,0
398,2005,133,2,49,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,-9,0
398,2015,342,2,59,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,70,0
398,2008,134,3,52,1956,Lee Marshall Bass,,1,,0,0,18,0,1,,Yale University,0,1,1,Business,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,Oil_and_Metals,1,17,0
399,2004,,,63,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,
399,2013,386,1.3,72,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,26,0
399,2005,,,64,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,0
399,2006,,,65,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,0
399,2015,,,74,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,0
399,2011,331,1.3,70,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,23,0
399,2007,,,66,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,0
399,2014,,,73,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,0
399,2009,296,1.3,68,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,-25,0
399,2012,360,1.2,71,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,29,0
399,2010,308,1.3,69,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,12,0
399,2008,321,1.5,67,1941,Leon Charney,,1,,1,0,22,1,1,,Yeshiva University,0,0,0,,,0,0,0,,,0,0,1,Law,Brooklyn Law School,0,0,0,Real_Estate_and_Construction,1,,1
400,2013,85,5.1999998,62,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,-28,0
400,2011,107,3.2,60,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,-3,0
400,2015,94,5,64,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,1,0
400,2004,,,53,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,,
400,2008,105,3.5,57,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,23,0
400,2009,158,2,58,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,53,0
400,2006,160,2,55,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,,1
400,2014,93,5.1999998,63,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,8,0
400,2005,,,54,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,,0
400,2010,110,3,59,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,-48,0
400,2012,113,3.5,61,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,6,0
400,2007,82,4,56,1951,Leon D Black,,1,,1,0,18,1,1,,Dartmouth College,0,0,1,Business,Harvard University,0,1,0,,,0,0,0,,,0,0,0,Diversified_Investments,1,-78,0
401,2010,269,1.5,67,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-72,0
401,2006,,,63,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,,0
401,2012,218,2.2,69,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-24,0
401,2007,,,64,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,,0
401,2004,,,61,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,,
401,2005,,,62,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,,0
401,2014,133,3.8,71,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-33,0
401,2009,341,1.15,66,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-36,0
401,2011,242,1.8,68,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-27,0
401,2015,182,3.4000001,72,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,49,0
401,2013,166,3,70,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,-52,0
401,2008,377,1.3,65,1943,Leon G Cooperman,,1,,1,0,18,1,1,,City University of New York,0,0,1,Business,Columbia Universtiy,0,1,0,,,0,0,0,,,0,0,0,Finance,1,,1
402,2014,,,77,1937,Leon Levine & family,Leon Levine,0,,0,0,12,1,1,,University of Miami,1,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,,0
